"Report ID","Report Version","Reporting Entity","Report Type","Report Month","Report Year","Report Submission Date","VIN","VIN - Unknown","Serial Number","Make","Model","Model - Unknown","Model Year","Model Year - Unknown","Same Vehicle ID","Mileage","Mileage - Unknown","Driver / Operator Type","ADAS/ADS Version","ADAS/ADS Version - Unknown","ADAS/ADS Version CBI","ADS Equipped?","Automation System Engaged?","Operating Entity","Operating Entity - Unknown","Source - Complaint/Claim","Source - Telematics","Source - Law Enforcement","Source - Field Report","Source - Testing","Source - Media","Source - Other","Source - Other Text","Incident Date","Incident Date - Unknown","Notice Received Date","Incident Time (24:00)","Incident Time - Unknown","Same Incident ID","Latitude","Latitude  - Unknown","Longitude","Longitude - Unknown","Address","Address - Unknown","City","City - Unknown","State","Zip Code","Zip Code - Unknown","Roadway Type","Roadway Surface","Roadway Description","Posted Speed Limit (MPH)","Posted Speed Limit - Unknown","Lighting","Weather - Clear","Weather - Snow","Weather - Cloudy","Weather - Fog/Smoke","Weather - Rain","Weather - Severe Wind","Weather - Unknown","Weather - Other","Weather - Other Text","Crash With","Highest Injury Severity","Property Damage?","CP Pre-Crash Movement","CP Any Air Bags Deployed?","CP Was Vehicle Towed?","CP Contact Area - Rear Left","CP Contact Area - Left","CP Contact Area - Front Left","CP Contact Area - Rear","CP Contact Area - Top","CP Contact Area - Front","CP Contact Area - Rear Right","CP Contact Area - Right","CP Contact Area - Front Right","CP Contact Area - Bottom","CP Contact Area - Unknown","SV Pre-Crash Movement","SV Any Air Bags Deployed?","SV Was Vehicle Towed?","SV Were All Passengers Belted?","SV Precrash Speed (MPH)","SV Pre-crash Speed - Unknown","SV Contact Area - Rear Left","SV Contact Area - Left","SV Contact Area - Front Left","SV Contact Area - Rear","SV Contact Area - Top","SV Contact Area - Front","SV Contact Area - Rear Right","SV Contact Area - Right","SV Contact Area - Front Right","SV Contact Area - Bottom","SV Contact Area - Unknown","Data Availability - EDR","Data Availability - Police Rpt","Data Availability - Telematics","Data Availability - Complaints","Data Availability - Video","Data Availability - Other","Data Availability - No Data","Data Availability - Unknown","Law Enforcement Investigating?","Investigating Agency","Investigating Agency - Unknown","Rep Ent Or Mfr Investigating?","Investigating Officer Name","Inv. Officer Name - Unknown","Investigating Officer Phone","Inv. Officer Phone - Unknown","Investigating Officer Email","Inv. Officer Email - Unknown","Within ODD?","Within ODD? - CBI","Narrative","Narrative - CBI?"
"30270-1236","1","Waymo LLC","1-Day","","","SEP-2021","2C4RC1K78HR"," ","N/A","Chrysler","Pacifica"," ","2017"," ","885ecf217c72a7b","120958"," ","In-Vehicle (Commercial / Test)","4th Generation ADS"," "," ","Yes","ADS","Waymo LLC"," "," ","Y"," "," "," "," "," ","","SEP-2021"," ","SEP-2021","13:54"," ","857232881f1c3c0","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Tempe"," ","AZ ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Street","Dry","No Unusual Conditions","45"," ","Daylight","Y"," "," "," "," "," "," "," ","","Pickup Truck","No Injuries Reported","Yes","Making Left Turn","Unknown","Unknown"," ","Y"," "," "," "," "," "," "," "," "," ","Stopped","No","Yes","Yes","0"," ","Y"," "," "," "," "," "," "," "," "," "," "," "," ","Y"," ","Y","Y"," "," ","No",""," ","Yes",""," ",""," ",""," ","Yes"," ","Other than the addition of the zip code in which the incident occurred, the content of this report is unchanged from the initial report submitted on September [XXX], 2021 [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]. On September [XXX], 2021 at 1:54 PM PDT, a Waymo Autonomous Vehicle (Waymo AV) operating in Tempe, AZ was in a collision involving a pickup truck on [XXX] near [XXX]. While in autonomous mode, the Waymo AV began to enter the right lane of a protected double left turn lane (Lane 2) from northbound [XXX] to westbound [XXX]. A pickup truck heading southbound on [XXX] had completely crossed the double-yellow lines of the northbound double left turn lanes and positioned itself in the left lane of the double turn lane (Lane 1) facing the wrong direction against traffic and was preparing to make a left turn across Lane 2 and the other two northbound lanes into a shopping center parking lot on the east side of [XXX]. The Waymo AV was traveling in Lane 2 when the pickup truck began to initiate its left turn from Lane 1. The Waymo AV braked, and the trained human driver in the Waymo AV (in the drivers seating position), transitioned the vehicle from autonomous to manual mode. As the pickup truck made the left turn, the drivers side panels of the pickup truck made contact with the drivers side rear corner of the Waymo AV causing moderate damage to the Waymo AV. Damage to the pickup is currently unknown. At the time of contact, the Waymo AV was in manual mode.Waymo is reporting this crash under Request No. 1 of Standing General Order 2021-01 because the Waymo AV was towed from the scene. Waymo may supplement or correct its reporting with additional information as it may become available. This report was submitted from the Pacific time zone on the required date, which in this case was the next business day after a weekend."," "
"502-1163","3","Ford Motor Company","10-Day Update","","","SEP-2021","3FA6P0MU8KR"," ","N/A","Ford","Fusion"," ","2019"," ","ac9a026c8544e16","10389"," ","In-Vehicle (Commercial / Test)","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","Yes","ADS","Argo AI"," "," "," "," ","Y","Y"," "," ","","SEP-2021"," ","SEP-2021","13:18"," ","ac03faca000d50b","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Miami Beach"," ","FL ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Street","Dry","Other, see Narrative","30"," ","Daylight","Y"," "," "," "," "," "," "," ","","Passenger Car","No Injuries Reported","Yes","Making Right Turn","No","No"," "," "," "," "," "," "," ","Y"," "," "," ","Proceeding Straight","No","Yes","Yes","8"," "," "," ","Y"," "," "," "," "," "," "," "," "," "," "," "," ","Y","Y"," "," ","Yes","Miami Beach PD"," ","Yes","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"30290-1161","2","Argo AI","10-Day Update","","","SEP-2021","3FA6P0MU8KR"," ","N/A","Ford","Fusion"," ","2019"," ","ac9a026c8544e16","10389"," ","In-Vehicle (Commercial / Test)","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","Yes","ADS","Argo AI"," "," "," "," ","Y","Y"," "," ","","SEP-2021"," ","SEP-2021","13:18"," ","ac03faca000d50b","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Miami Beach"," ","FL ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Street","Dry","Other, see Narrative","30"," ","Daylight","Y"," "," "," "," "," "," "," ","","Passenger Car","No Injuries Reported","Yes","Making Right Turn","No","No"," "," "," "," "," "," "," ","Y"," "," "," ","Proceeding Straight","No","Yes","Yes","8"," "," "," ","Y"," "," "," "," "," "," "," "," "," "," "," "," ","Y","Y"," "," ","Yes","Miami Beach PD"," ","Yes","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"30270-1220","1","Waymo LLC","1-Day","","","SEP-2021","SADHW2S12M1"," ","N/A","Jaguar","I-Pace"," ","2021"," ","68397cbf53d7d3b","8500"," ","In-Vehicle (Commercial / Test)","5th Generation ADS"," "," ","Yes","ADS","Waymo LLC"," "," ","Y"," "," "," "," "," ","","AUG-2021"," ","AUG-2021","17:41"," ","930d0910bc2916c","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","San Francisco"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Street","Dry","No Unusual Conditions","25"," ","Daylight","Y"," "," "," "," "," "," "," ","","Passenger Car","No Injuries Reported","Yes","Parked","No","No"," ","Y"," "," "," "," "," "," "," "," "," ","Backing","No","Yes","Yes","2"," "," "," "," "," "," "," ","Y"," "," "," "," "," "," ","Y"," ","Y","Y"," "," ","No",""," ","Yes",""," ",""," ",""," ","Yes"," ","Other than the addition of the zip code in which the incident occurred, the content of this report is unchanged from the initial report submitted on September [XXX], 2021 [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]. On August [XXX], 2021 at 5:41 PM PDT, Waymo Autonomous Vehicle (""Waymo AV"") operating in San Francisco was in a collision involving an unoccupied parked passenger vehicle at [XXX]. While performing a multipoint turn at the north end of [XXX] (a dead-end road), the Waymo AV was in reverse at approximately 2 MPH when it made contact with the front driver's side door of an unoccupied parked passenger vehicle. The Waymo AV was in autonomous mode until just before making contact, when the test driver transitioned the Waymo AV into manual mode. The contact caused minor scuffing and a small dent in the door handle of the parked vehicle's driver door and minor damage to the plastic sensor housing on the Waymo AV's rear passenger's side.Waymo is reporting this crash under Request No. 1 of Standing General Order 2021-01 because the Waymo AV was towed from the scene (though the Waymo AV was driveable). Waymo may supplement or correct its reporting with additional information as it may become available. This report was submitted from the Pacific time zone on the required date."," "
"30413-1207","1","May Mobility","Monthly","8","2021","SEP-2021","2T2JGMDA0LC"," ","N/A","Lexus","RX450H"," ","2020"," ","cb6e38b363be262","9211"," ","In-Vehicle (Commercial / Test)","4"," "," ","Yes","ADS","May Mobility"," "," "," "," "," ","Y"," "," ","","AUG-2021"," ","AUG-2021","11:30"," ","b70d99b06a1d334","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Ann Arbor"," ","MI ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Street","Dry","No Unusual Conditions","25"," ","Daylight","Y"," "," "," "," "," "," "," ","","Other, see Narrative","No Injuries Reported","Yes","Other, see Narrative","Not Applicable","Not Applicable"," "," "," "," "," "," "," "," "," "," ","Y","Proceeding Straight","No","No","Yes","22"," "," "," "," "," "," "," ","Y"," ","Y"," "," "," "," "," "," ","Y"," "," "," ","No",""," ","No",""," ",""," ",""," ","Yes"," ","Vehicle was moving forward and veered slightly to the left, making contact with the curb, resulting in a blown tire. Curb strike occurred during testing. There was human error involved in defining the desired vehicle pose in the lane, which led to a curb strike. We have since resolved this by fixing the desired pose."," "
"30413-1206","1","May Mobility","Monthly","8","2021","SEP-2021","2T2JGMDA3LC"," ","N/A","Lexus","RX450H"," ","2020"," ","0eecc7fa6ddc4ad","4586"," ","In-Vehicle (Commercial / Test)","4"," "," ","Yes","ADS","May Mobility"," "," "," "," ","Y"," "," "," ","","AUG-2021"," ","AUG-2021","11:16"," ","558988ec035939d","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Indianapolis"," ","IN ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Street","Dry","No Unusual Conditions","25"," ","Daylight","Y"," "," "," "," "," "," "," ","","Other, see Narrative","No Injuries Reported","Yes","Other, see Narrative","Not Applicable","Not Applicable"," "," "," "," "," "," "," "," "," "," ","Y","Making Right Turn","No","No","Yes","6"," "," "," "," "," "," "," "," "," ","Y"," "," "," "," "," "," ","Y"," "," "," ","No",""," ","No",""," ",""," ",""," ","Yes"," ","Vehicle made a right turn and struck the curb, causing a blown tire.Vehicle elected a controller path mid corner, which caused the curb strike. We have assessed the localities where this could occur and are taking those turns in manual operation. We are currently testing a fix that will make our controller more aware of the curb to prevent future occurrences."," "
"30412-1138","2","Cruise LLC","10-Day Update","","","SEP-2021","5G21A6P07L4"," ","N/A","Chevrolet","Bolt"," ","2020"," ","0756666678e7ccc","31090"," ","In-Vehicle and Remote (Commercial / Test)","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","Yes","ADS","Cruise"," "," "," "," "," ","Y"," "," ","","AUG-2021"," ","AUG-2021","23:05"," ","aed9b05ea58c626","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","San Francisco"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Street","Dry","No Unusual Conditions","25"," ","Dark - Lighted","Y"," "," "," "," "," "," "," ","","Non-Motorist: Cyclist","Unknown","Yes","Proceeding Straight","",""," "," "," "," "," "," "," "," "," "," "," ","Proceeding Straight","No","No","Yes","8"," "," "," "," "," "," ","Y"," "," "," "," "," ","Y"," ","Y"," ","Y","Y"," "," ","Yes","San Francisco Police Department"," ","Yes","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","This report is an update to 30412-1138. A Cruise autonomous vehicle (Cruise AV), operating in autonomous mode, was traveling southbound on [XXX] between [XXX] and [XXX] . The Cruise AV was traveling 24.4 mph upon entering the intersection with [XXX] on a green light. As the Cruise AV continued through the intersection, a bicyclist traveling eastbound on [XXX] failed to stop for their red light and entered the intersection. The Cruise AV was disengaged from autonomous mode and the Cruise AV operator braked to a speed of 8.7 mph and, shortly thereafter, the bicyclist made contact with the Cruise AV, damaging the front of the Cruise AV and the bicycle. The cyclist verbally reported they were okay. However, the Cruise AV Operator noticed minor injuries to the cyclist. Police and Emergency Medical Services were called, but the cyclist left the scene before the police or EMS arrived. [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"30531-1200","1","Transdev Alternative Services","1-Day","","","SEP-2021","2C4RC1K78HR"," ","N/A","Chrysler","Pacifica"," ","2017"," ","885ecf217c72a7b","120658"," ","In-Vehicle (Commercial / Test)","","Y"," ","Yes","ADS","Waymo, LLC."," "," ","Y"," ","Y"," "," "," ","","SEP-2021"," ","SEP-2021","13:54"," ","857232881f1c3c0","","Y","","Y","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Tempe"," ","AZ ","","Y","Street","Dry","No Unusual Conditions","45"," ","Daylight","Y"," "," "," "," "," "," "," ","","Pickup Truck","No Injuries Reported","Yes","Making Left Turn","Unknown","Unknown"," ","Y"," "," "," "," "," "," "," "," "," ","Stopped","No","Yes","Yes","0"," ","Y"," "," "," "," "," "," "," "," "," "," "," "," ","Y"," ","Y"," "," "," ","No",""," ","Yes",""," ",""," ",""," ","Yes"," ","On September [XXX], 2021 at 1:54 PM PDT, a Wyamo autonomous vehicles (""Waymo AV"") operating in Tempe, AZ was in a collision involving a pickup truck on [XXX] at [XXX]. While in autonomous mode, the Waymo AV began to enter the right lane of a protected double left turn (lane 2) from northbound [XXX] to westbound [XXX]. A pickup truck heading southbound on [XXX] had completely crossed the solid double yellow lines of the northbound double left turn lanes and positioned itself in the left lane of the double turn lane (""lane 1) facing the wrong direction against traffic and was preparing to make a left turn across lane 2 and the other northbound lanes into the a shopping center parking lot on the east side of [XXX]. The Waymo AV was traveling in the left lane when the pickup truck began to initiate its left turn from lane 1. The Waymo AV braked and the trained human driver in the Waymo AV (in the drivers seating position) transitioned the vehicle from autonomous mode to manual mode. As the pickup truck made the left turn, the drivers side panels of the pickup truck made contact with the drivers side corner of the Waymo AV, causing moderate damage to the Waymo AV. Damage to the pickup truck is currently unknown. At the time of contact the Waymo AV was in manual mode. Transdev Alternative Services is reporting this crash under Request No. 1 of Standing General Order 2021-01 because the Waymo AV was towed away from the scene. Transdev may supplement or update it's reporting with additional information as it may become available. Note: This report is a duplicate to Waymo LLC report (WaymoLLC-[XXX])."," "
"30270-1192","1","Waymo LLC","1-Day","","","SEP-2021","2C4RC1K78HR"," ","N/A","Chrysler","Pacifica"," ","2017"," ","885ecf217c72a7b","120958"," ","In-Vehicle (Commercial / Test)","4th Generation ADS"," "," ","Yes","ADS","Waymo LLC"," "," ","Y"," "," "," "," "," ","","SEP-2021"," ","SEP-2021","13:54"," ","857232881f1c3c0","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Tempe"," ","AZ ","","Y","Street","Dry","No Unusual Conditions","45"," ","Daylight","Y"," "," "," "," "," "," "," ","","Pickup Truck","No Injuries Reported","Yes","Making Left Turn","Unknown","Unknown"," ","Y"," "," "," "," "," "," "," "," "," ","Stopped","No","Yes","Yes","0"," ","Y"," "," "," "," "," "," "," "," "," "," "," "," ","Y"," ","Y","Y"," "," ","No",""," ","Yes",""," ",""," ",""," ","Yes"," ","On September [XXX], 2021 at 1:54 PM PDT, a Waymo Autonomous Vehicle (Waymo AV) operating in Tempe, AZ was in a collision involving a pickup truck on [XXX] near [XXX]. While in autonomous mode, the Waymo AV began to enter the right lane of a protected double left turn lane (Lane 2) from northbound [XXX] to westbound [XXX]. A pickup truck heading southbound on [XXX] had completely crossed the double-yellow lines of the northbound double left turn lanes and positioned itself in the left lane of the double turn lane (Lane 1) facing the wrong direction against traffic and was preparing to make a left turn across Lane 2 and the other two northbound lanes into a shopping center parking lot on the east side of [XXX]. The Waymo AV was traveling in Lane 2 when the pickup truck began to initiate its left turn from Lane 1. The Waymo AV braked, and the trained human driver in the Waymo AV (in the drivers seating position), transitioned the vehicle from autonomous to manual mode. As the pickup truck made the left turn, the drivers side panels of the pickup truck made contact with the drivers side rear corner of the Waymo AV causing moderate damage to the Waymo AV. Damage to the pickup is currently unknown. At the time of contact, the Waymo AV was in manual mode.Waymo is reporting this crash under Request No. 1 of Standing General Order 2021-01 because the Waymo AV was towed from the scene. Waymo may supplement or correct its reporting with additional information as it may become available. This report was submitted from the Pacific time zone on the required date."," "
"30531-1191","1","Transdev Alternative Services","1-Day","","","SEP-2021","SADHW2S12M1"," ","N/A","Jaguar","I-Pace"," ","2021"," ","68397cbf53d7d3b","","Y","In-Vehicle (Commercial / Test)","","Y"," ","Yes","ADS","Waymo, LLC."," "," ","Y"," "," "," "," "," ","","AUG-2021"," ","AUG-2021","17:41"," ","930d0910bc2916c","","Y","","Y","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","San Francisco"," ","CA ","","Y","Street","Dry","No Unusual Conditions","25"," ","Daylight","Y"," "," "," "," "," "," "," ","","Passenger Car","No Injuries Reported","Yes","Parked","No","No"," ","Y"," "," "," "," "," "," "," "," "," ","Backing","No","Yes","Yes","2"," "," "," "," "," "," "," ","Y"," "," "," "," "," "," "," "," ","Y","Y"," "," ","No",""," ","Yes",""," ",""," ",""," ","Yes"," ","On August [XXX], 2021 at 5:21PM, PDT, Waymo autonomous vehicles (Waymo AV) operating in San Francisco, was involved in a collision with a parked unoccupied passenger vehicle at [XXX]. While performing a multi point turn and the North end of [XXX] (a dead end read) the Waymo AV was in reverse at approximately 2mph, when it made contact with front driver side door of the the unoccupied parked passenger vehicle. The Waymo AV was in autonomous mode just before making contact, when the test drivers transitioned the vehicle back to manual mode. The contact caused minor scuffing and a small dent to the door handle on the drivers side door, and minor damage to the plastic sensor housing of the Waymo AV's rear passenger side. Transdev Alternative Services is reporting this under the request of No. 1 of the Standing General Order 2021-01 also as a duplicate report to the report submitted by Waymo [XXX]). Transdev may correct or supplement it's reporting with additional information as it may become available."," "
"502-1163","2","Ford Motor Company","Other Update","","","SEP-2021","3FA6P0MU8KR"," ","N/A","Ford","Fusion"," ","2019"," ","ac9a026c8544e16","10389"," ","In-Vehicle (Commercial / Test)","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","Yes","ADS","Argo AI"," "," "," "," ","Y","Y"," "," ","","SEP-2021"," ","SEP-2021","13:18"," ","ac03faca000d50b","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Miami Beach"," ","FL ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Street","Dry","Other, see Narrative","30"," ","Daylight","Y"," "," "," "," "," "," "," ","","Passenger Car","No Injuries Reported","Yes","Making Right Turn","No","No"," "," "," "," "," "," "," ","Y"," "," "," ","Proceeding Straight","No","Yes","Yes","8"," "," "," ","Y"," "," "," "," "," "," "," "," "," "," "," "," ","Y","Y"," "," ","Yes","Miami Beach PD"," ","Yes","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]
This report relates to the incident reported in 30290-1161-1","Y"
"502-1163","1","Ford Motor Company","1-Day","","","SEP-2021","3FA6P0MU8KR"," ","N/A","Ford","Fusion"," ","2019"," ","ac9a026c8544e16","10389"," ","In-Vehicle (Commercial / Test)","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","Yes","ADS","Argo AI"," "," "," "," ","Y","Y"," "," ","","SEP-2021"," ","SEP-2021","13:18"," ","ac03faca000d50b","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Miami Beach"," ","FL ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Street","Dry","Other, see Narrative","30"," ","Daylight","Y"," "," "," "," "," "," "," ","","Passenger Car","No Injuries Reported","Yes","Making Right Turn","No","No"," "," "," "," "," "," "," ","Y"," "," "," ","Proceeding Straight","No","Yes","Yes","8"," "," "," ","Y"," "," "," "," "," "," "," "," "," "," "," "," ","Y","Y"," "," ","Yes","Miami Beach PD"," ","Yes","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"30290-1161","1","Argo AI","1-Day","","","SEP-2021","3FA6P0MU8KR"," ","N/A","Ford","Fusion"," ","2019"," ","ac9a026c8544e16","10389"," ","In-Vehicle (Commercial / Test)","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","Yes","ADS","Argo AI"," "," "," "," ","Y","Y"," "," ","","SEP-2021"," ","SEP-2021","13:18"," ","ac03faca000d50b","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Miami Beach"," ","FL ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Street","Dry","Other, see Narrative","30"," ","Daylight","Y"," "," "," "," "," "," "," ","","Passenger Car","No Injuries Reported","Yes","Making Right Turn","No","No"," "," "," "," "," "," "," ","Y"," "," "," ","Proceeding Straight","No","Yes","Yes","8"," "," "," ","Y"," "," "," "," "," "," "," "," "," "," "," "," ","Y","Y"," "," ","Yes","Miami Beach PD"," ","Yes","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"30270-1160","1","Waymo LLC","1-Day","","","SEP-2021","SADHW2S12M1"," ","N/A","Jaguar","I-Pace"," ","2021"," ","68397cbf53d7d3b","8500"," ","In-Vehicle (Commercial / Test)","5th Generation ADS"," "," ","Yes","ADS","Waymo LLC"," "," ","Y"," "," "," "," "," ","","AUG-2021"," ","AUG-2021","17:41"," ","930d0910bc2916c","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","San Francisco"," ","CA ","","Y","Street","Dry","No Unusual Conditions","25"," ","Daylight","Y"," "," "," "," "," "," "," ","","Passenger Car","No Injuries Reported","Yes","Parked","No","No"," ","Y"," "," "," "," "," "," "," "," "," ","Backing","No","Yes","Yes","2"," "," "," "," "," "," "," ","Y"," "," "," "," "," "," ","Y"," ","Y","Y"," "," ","No",""," ","Yes",""," ",""," ",""," ","Yes"," ","On August [XXX], 2021 at 5:41 PM PDT, Waymo Autonomous Vehicle (Waymo AV) operating in San Francisco was in a collision involving an unoccupied parked passenger vehicle at [XXX]. While performing a multipoint turn at the north end of [XXX] (a dead-end road), the Waymo AV was in reverse at approximately 2 MPH when it made contact with the front drivers side door of an unoccupied parked passenger vehicle. The Waymo AV was in autonomous mode until just before making contact, when the test driver transitioned the Waymo AV into manual mode. The contact caused minor scuffing and a small dent in the door handle of the parked vehicles driver door and minor damage to the plastic sensor housing on the Waymo AVs rear passengers side.Waymo is reporting this crash under Request No. 1 of Standing General Order 2021-01 because the Waymo AV was towed from the scene (though the Waymo AV was driveable). Waymo may supplement or correct its reporting with additional information as it may become available."," "
