"Report ID","Report Version","Reporting Entity","Report Type","Report Month","Report Year","Report Submission Date","VIN","VIN - Unknown","Serial Number","Make","Model","Model - Unknown","Model Year","Model Year - Unknown","Same Vehicle ID","Mileage","Mileage - Unknown","Driver / Operator Type","ADAS/ADS Version","ADAS/ADS Version - Unknown","ADAS/ADS Version CBI","ADS Equipped?","Automation System Engaged?","Operating Entity","Operating Entity - Unknown","Source - Complaint/Claim","Source - Telematics","Source - Law Enforcement","Source - Field Report","Source - Testing","Source - Media","Source - Other","Source - Other Text","Incident Date","Incident Date - Unknown","Notice Received Date","Incident Time (24:00)","Incident Time - Unknown","Same Incident ID","Latitude","Latitude  - Unknown","Longitude","Longitude - Unknown","Address","Address - Unknown","City","City - Unknown","State","Zip Code","Zip Code - Unknown","Roadway Type","Roadway Surface","Roadway Description","Posted Speed Limit (MPH)","Posted Speed Limit - Unknown","Lighting","Weather - Clear","Weather - Snow","Weather - Cloudy","Weather - Fog/Smoke","Weather - Rain","Weather - Severe Wind","Weather - Unknown","Weather - Other","Weather - Other Text","Crash With","Highest Injury Severity","Property Damage?","CP Pre-Crash Movement","CP Any Air Bags Deployed?","CP Was Vehicle Towed?","CP Contact Area - Rear Left","CP Contact Area - Left","CP Contact Area - Front Left","CP Contact Area - Rear","CP Contact Area - Top","CP Contact Area - Front","CP Contact Area - Rear Right","CP Contact Area - Right","CP Contact Area - Front Right","CP Contact Area - Bottom","CP Contact Area - Unknown","SV Pre-Crash Movement","SV Any Air Bags Deployed?","SV Was Vehicle Towed?","SV Were All Passengers Belted?","SV Precrash Speed (MPH)","SV Pre-crash Speed - Unknown","SV Contact Area - Rear Left","SV Contact Area - Left","SV Contact Area - Front Left","SV Contact Area - Rear","SV Contact Area - Top","SV Contact Area - Front","SV Contact Area - Rear Right","SV Contact Area - Right","SV Contact Area - Front Right","SV Contact Area - Bottom","SV Contact Area - Unknown","Data Availability - EDR","Data Availability - Police Rpt","Data Availability - Telematics","Data Availability - Complaints","Data Availability - Video","Data Availability - Other","Data Availability - No Data","Data Availability - Unknown","Law Enforcement Investigating?","Investigating Agency","Investigating Agency - Unknown","Rep Ent Or Mfr Investigating?","Investigating Officer Name","Inv. Officer Name - Unknown","Investigating Officer Phone","Inv. Officer Phone - Unknown","Investigating Officer Email","Inv. Officer Email - Unknown","Within ODD?","Within ODD? - CBI","Narrative","Narrative - CBI?"
"502-1470","1","Ford Motor Company","1-Day","","","OCT-2021","1FTFW1ED3MF"," ","N/A","Ford","F-150"," ","2021"," ","33030af43c59535","2000"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","Unknown, see Narrative",""," "," "," ","Y"," "," "," ","Y","ODI #11436013","SEP-2021"," ","OCT-2021","15:24"," ","454dcb0ebecb8ff","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","","Y","AL ","","Y","Highway / Freeway","Unknown","Unknown","70"," ","Daylight","Y"," "," "," "," "," "," "," ","","Other Fixed Object","Fatality","Yes","","",""," "," "," "," "," "," "," "," "," "," "," ","Unknown","Yes","Yes","Unknown","75"," "," "," "," "," "," "," "," "," "," "," ","Y"," ","Y"," "," "," "," "," "," ","Unknown","","Y","Yes","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]
 According to information contained in the VOQ, ""The contact's father owned a 2021 Ford F-150. The contact stated that while his father was driving at 75-80 MPH on self-driving mode, the electronic steering wheel inadvertently locked, causing him to lose control of the vehicle and the vehicle crashed into an exit sign on the interstate. The air bags deployed. Then, the vehicle accelerated uncontrollably 260 yards and crashed into a tree where the vehicle came to a stop. A police report was filed.  The contact stated his father sustained injuries and was transported out of the vehicle to the hospital by emergency units. The contact stated his father deceased 4 hours later. The vehicle was towed to a tow lot, where it was totaled. The manufacturer was made aware of the failure. The approximate failure mileage was 2,000.""","Y"
"1243-1379","2","Subaru of America, Inc.","Monthly Update","10","2021","OCT-2021","JF2GTAECXM8"," ","N/A","Subaru","Crosstrek"," ","2021"," ","2d8be67244886ea","4000"," ","Consumer","","Y"," ","No","ADAS",""," ","Y"," ","Y"," "," "," "," ","","AUG-2021"," ","OCT-2021","06:06"," ","47c8f9f110f99a7","","Y","","Y","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Westmoreland"," ","NY ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Highway / Freeway","Dry","No Unusual Conditions","65"," ","Dawn / Dusk","Y"," "," "," "," "," "," "," ","","Heavy Truck","Minor","Yes","Merging","Unknown","No","Y"," "," ","Y"," "," "," "," "," "," "," ","Proceeding Straight","Yes","Yes","Yes","70"," "," "," "," "," "," ","Y"," "," ","Y"," "," "," ","Y"," ","Y"," "," "," "," ","Unknown","","Y","Yes","","Y","","Y","","Y","Unknown"," ","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"1243-1042","3","Subaru of America, Inc.","Monthly Update","10","2021","OCT-2021","4S4BTAEC6L3"," ","N/A","Subaru","Outback"," ","2020"," ","6719baa2bf93315","6800"," ","Consumer","","Y"," ","No","ADAS",""," ","Y"," "," ","Y"," "," "," ","","AUG-2021"," ","AUG-2021","10:00"," ","1cc7b603c8e30f5","","Y","","Y","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Weston"," ","WV ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Highway / Freeway","Dry","No Unusual Conditions","70"," ","Daylight","Y"," "," "," "," "," "," "," ","","Other Fixed Object","No Injuries Reported","Yes","","",""," "," "," "," "," "," "," "," "," "," "," ","Proceeding Straight","No","Yes","Yes","70"," ","Y","Y","Y"," "," "," "," "," "," "," "," "," "," "," ","Y"," "," "," "," ","Unknown","","Y","Yes","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"1243-1208","3","Subaru of America, Inc.","Monthly Update","10","2021","OCT-2021","4S4BTAAC4L3"," ","N/A","Subaru","Outback"," ","2020"," ","bc4ad9b7b151e45","7000"," ","Consumer","","Y"," ","No","ADAS",""," ","Y"," "," "," "," "," "," ","","AUG-2021"," ","SEP-2021","09:10"," ","20dec0e229a6059","","Y","","Y","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","","Y","ID ","","Y","Highway / Freeway","Dry","No Unusual Conditions","80"," ","Daylight","Y"," "," "," "," "," "," "," ","","Other Fixed Object","Minor","Yes","","",""," "," "," "," "," "," "," "," "," "," "," ","Proceeding Straight","Yes","Yes","Yes","80"," "," ","Y","Y"," "," ","Y"," "," ","Y"," "," "," "," "," ","Y"," "," "," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","Unknown"," ","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"13781-1439","1","Tesla, Inc.","1-Day","","","OCT-2021","5YJSA1E25HF"," ","N/A","Tesla","Model S"," ","2017"," ","d16327592ac75d2","55046"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," "," ","Y"," "," "," "," "," ","","OCT-2021"," ","OCT-2021","20:38"," ","9f0125b2f85c521","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Los Angeles"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Unknown","Unknown","Unknown","","Y","Unknown"," "," "," "," "," "," ","Y"," ","","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"," "," "," "," "," "," "," "," "," "," ","Y","Unknown","Yes","Unknown","Unknown","","Y"," "," "," "," "," "," "," "," "," "," ","Y","Y"," "," "," "," "," "," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"13781-1408","1","Tesla, Inc.","1-Day","","","OCT-2021","5YJYGDEF2LF"," ","N/A","Tesla","Model Y"," ","2020"," ","bad249077b9e92d","22049"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," "," ","Y"," "," "," "," "," ","","OCT-2021"," ","OCT-2021","13:29"," ","e9495a324d5bb3d","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Brattleboro"," ","VT ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Unknown","Unknown","Unknown","","Y","Unknown"," "," "," "," "," "," ","Y"," ","","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"," "," "," "," "," "," "," "," "," "," ","Y","Unknown","Yes","Unknown","Unknown","","Y"," "," "," "," "," "," "," "," "," "," ","Y","Y"," "," "," "," "," "," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"13781-1407","1","Tesla, Inc.","1-Day","","","OCT-2021","5YJYGDEEXLF"," ","N/A","Tesla","Model Y"," ","2020"," ","375e375dd24e0af","18931"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," "," ","Y"," "," "," "," "," ","","OCT-2021"," ","OCT-2021","13:25"," ","85354259c696f70","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Fresno"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Unknown","Unknown","Unknown","","Y","Unknown"," "," "," "," "," "," ","Y"," ","","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"," "," "," "," "," "," "," "," "," "," ","Y","Unknown","Yes","Unknown","Unknown","","Y"," "," "," "," "," "," "," "," "," "," ","Y","Y"," "," "," "," "," "," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"13781-1406","1","Tesla, Inc.","1-Day","","","OCT-2021","5YJSA1E13HF"," ","N/A","Tesla","Model S"," ","2017"," ","eee499ae9268eff","51918"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," "," ","Y"," "," "," "," "," ","","OCT-2021"," ","OCT-2021","02:44"," ","8a344ea303a953c","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Hayward"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Unknown","Unknown","Unknown","","Y","Unknown"," "," "," "," "," "," ","Y"," ","","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"," "," "," "," "," "," "," "," "," "," ","Y","Unknown","Yes","Unknown","Unknown","","Y"," "," "," "," "," "," "," "," "," "," ","Y","Y"," "," "," "," "," "," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"13781-1405","1","Tesla, Inc.","1-Day","","","OCT-2021","5YJ3E1EA1JF"," ","N/A","Tesla","Model 3"," ","2018"," ","35f53a2fb989ca5","39348"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," "," ","Y"," "," "," "," "," ","","OCT-2021"," ","OCT-2021","18:22"," ","2bfbe330d5cdb5b","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","San Jose"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Unknown","Unknown","Unknown","","Y","Unknown"," "," "," "," "," "," ","Y"," ","","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"," "," "," "," "," "," "," "," "," "," ","Y","Unknown","Yes","Unknown","Unknown","","Y"," "," "," "," "," "," "," "," "," "," ","Y","Y"," "," "," "," "," "," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"13781-1404","1","Tesla, Inc.","1-Day","","","OCT-2021","5YJ3E1EA4KF"," ","N/A","Tesla","Model 3"," ","2019"," ","700e09be91915b9","45874"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," "," ","Y"," "," "," "," "," ","","OCT-2021"," ","OCT-2021","17:48"," ","90df28d6645a986","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Dallas"," ","TX ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Unknown","Unknown","Unknown","","Y","Unknown"," "," "," "," "," "," ","Y"," ","","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"," "," "," "," "," "," "," "," "," "," ","Y","Unknown","Yes","Unknown","Unknown","","Y"," "," "," "," "," "," "," "," "," "," ","Y","Y"," "," "," "," "," "," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"13781-1375","2","Tesla, Inc.","10-Day Update","","","OCT-2021","5YJYGDEE0LF"," ","N/A","Tesla","Model Y"," ","2020"," ","39c878ddb7cef4a","13988"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," "," ","Y"," "," "," "," "," ","","OCT-2021"," ","OCT-2021","7:37"," ","a0b0bebd0520205","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","North Hills"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Highway / Freeway","Dry","No Unusual Conditions","65"," ","Dark - Lighted","Y"," "," "," "," "," "," "," ","","Other Fixed Object","Unknown","Unknown","","",""," "," "," "," "," "," "," "," "," "," "," ","Proceeding Straight","Yes","Unknown","Unknown","62"," "," "," ","Y"," "," "," "," "," "," "," "," ","Y"," ","Y"," ","Y"," "," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"13781-1390","2","Tesla, Inc.","10-Day Update","","","OCT-2021","5YJYGDEE9MF"," ","N/A","Tesla","Model Y"," ","2021"," ","10f695b68806c39","7781"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," "," ","Y"," "," "," "," "," ","","OCT-2021"," ","OCT-2021","01:02"," ","b340a8c67544ca4","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","San Jose"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Street","Dry","No Unusual Conditions","40"," ","Daylight"," "," ","Y"," "," "," "," "," ","","Other Fixed Object","Unknown","Unknown","","",""," "," "," "," "," "," "," "," "," "," "," ","Proceeding Straight","No","Yes","Unknown","56"," "," "," "," "," "," "," "," "," ","Y"," "," ","Y"," ","Y"," ","Y"," "," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"13781-1388","2","Tesla, Inc.","10-Day Update","","","OCT-2021","5YJ3E1EA6LF"," ","N/A","Tesla","Model 3"," ","2020"," ","6fbbff90bbb8e5c","38808"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," "," ","Y"," "," "," "," "," ","","OCT-2021"," ","OCT-2021","07:14"," ","95f23d4056845e4","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Torrance"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Street","Dry","No Unusual Conditions","40"," ","Dark - Lighted","Y"," "," "," "," "," "," "," ","","Pole / Tree","Unknown","Unknown","","",""," "," "," "," "," "," "," "," "," "," "," ","Lane / Road Departure","Yes","Unknown","Unknown","49"," "," "," "," "," "," "," "," "," ","Y"," "," ","Y"," ","Y"," ","Y"," "," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"13781-1383","2","Tesla, Inc.","10-Day Update","","","OCT-2021","5YJSA1H44FF"," ","N/A","Tesla","Model S"," ","2015"," ","04b136579715d39","15218"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," "," ","Y"," "," "," "," "," ","","OCT-2021"," ","OCT-2021","15:51"," ","7eddfc0717ec0fc","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Sunnyvale"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Unknown","Unknown","Unknown","","Y","Unknown"," "," "," "," "," "," ","Y"," ","","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"," "," "," "," "," "," "," "," "," "," ","Y","Unknown","Yes","Unknown","Unknown","","Y"," "," "," "," "," "," "," "," "," "," ","Y","Y"," "," "," "," "," "," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"13781-1374","2","Tesla, Inc.","10-Day Update","","","OCT-2021","5YJ3E1EB6JF"," ","N/A","Tesla","Model 3"," ","2018"," ","7ed9448ae8c92a6","16115"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," "," ","Y"," "," "," "," "," ","","SEP-2021"," ","OCT-2021","2:41"," ","342474f980afa03","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Westminster"," ","CO ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Street","Dry","No Unusual Conditions","45"," ","Daylight","Y"," "," "," "," "," "," "," ","","Passenger Car","Unknown","Unknown","Stopped","Yes","Unknown"," "," "," "," "," ","Y"," "," "," "," "," ","Traveling Wrong Way","Yes","Unknown","Unknown","45"," "," "," "," "," "," ","Y"," "," "," "," "," ","Y"," ","Y"," ","Y"," "," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"13781-1372","2","Tesla, Inc.","10-Day Update","","","OCT-2021","5YJ3E1EBXMF"," ","N/A","Tesla","Model 3"," ","2021"," ","34738293223d957","1733"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," "," ","Y"," "," "," "," "," ","","OCT-2021"," ","OCT-2021","17:20"," ","51f9bec2751359a","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Lisle"," ","IL ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Street","Dry","No Unusual Conditions","35"," ","Daylight","Y"," "," "," "," "," "," "," ","","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"," "," "," "," "," "," "," "," "," "," ","Y","Unknown","Yes","Unknown","Unknown","","Y"," "," "," "," "," "," "," "," "," "," ","Y","Y"," ","Y"," ","Y"," "," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"1243-1392","1","Subaru of America, Inc.","1-Day","","","OCT-2021","JF2SKAJC7MH"," ","N/A","Subaru","Forester"," ","2021"," ","3a36a7733d2dd83","22781"," ","Consumer","","Y"," ","No","ADAS",""," ","Y","Y"," "," "," "," "," ","","OCT-2021"," ","OCT-2021","15:32"," ","c23000d2e8b4e40","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Riverside"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Highway / Freeway","Dry","No Unusual Conditions","55"," ","Daylight","Y"," "," "," "," "," "," "," ","","Passenger Car","Minor","Yes","Stopped","Unknown","Yes","Y"," "," ","Y"," "," ","Y"," "," "," "," ","Proceeding Straight","Yes","Yes","Yes","65"," "," "," ","Y"," "," ","Y"," "," ","Y"," "," "," "," ","Y","Y"," "," "," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","Unknown"," ","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"13781-1390","1","Tesla, Inc.","1-Day","","","OCT-2021","5YJYGDEE9MF"," ","N/A","Tesla","Model Y"," ","2021"," ","10f695b68806c39","7781"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," "," ","Y"," "," "," "," "," ","","OCT-2021"," ","OCT-2021","01:02"," ","b340a8c67544ca4","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","San Jose"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Unknown","Unknown","Unknown","","Y","Unknown"," "," "," "," "," "," ","Y"," ","","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"," "," "," "," "," "," "," "," "," "," ","Y","Unknown","No","Yes","Unknown","","Y"," "," "," "," "," "," "," "," "," "," ","Y","Y"," "," "," "," "," "," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," "
"13781-1388","1","Tesla, Inc.","1-Day","","","OCT-2021","5YJ3E1EA6LF"," ","N/A","Tesla","Model 3"," ","2020"," ","6fbbff90bbb8e5c","38808"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," "," ","Y"," "," "," "," "," ","","OCT-2021"," ","OCT-2021","07:14"," ","95f23d4056845e4","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Torrance"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Unknown","Unknown","Unknown","","Y","Unknown"," "," "," "," "," "," ","Y"," ","","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"," "," "," "," "," "," "," "," "," "," ","Y","Unknown","Yes","Unknown","Unknown","","Y"," "," "," "," "," "," "," "," "," "," ","Y","Y"," "," "," "," "," "," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"62-1386","1","Honda (American Honda Motor Co.)","1-Day","","","OCT-2021","SHHFK7H49MU"," ","N/A","Honda","Civic"," ","2021"," ","343824a3b964046","","Y","Consumer","","Y"," ","No","ADAS",""," "," "," "," "," "," "," ","Y","Customer Praise","OCT-2021"," ","OCT-2021","","Y","d0bda2653193751","","Y","","Y","","Y","Oneonta"," ","AL ","","Y","Highway / Freeway","Unknown","Unknown","","Y","Unknown"," "," "," "," "," "," ","Y"," ","","Unknown","Unknown","Unknown","Proceeding Straight","Unknown","Unknown"," "," "," "," "," "," "," "," "," "," ","Y","Proceeding Straight","Yes","Yes","Yes","","Y"," "," "," "," "," "," "," "," "," "," ","Y"," "," "," "," "," "," "," ","Y","Unknown","","Y","No","","Y","","Y","","Y","Unknown"," ","Customer contacted Honda to praise her vehicle's safety systems. Customer was driving on a highway when another driver from the opposite direction merged into the customer's lane to cause the crash.
2/[XXX]/22 Update - Changed the 'AUTOMATION SYSTEM ENGAGED AT THE TIME OF THE INCIDENT' field from 'ADAS' to 'Unknown, See Narrative'."," "
